objid ra dec u g r i z
1237648721252188375 228.98934540837 -0.0941336999763423 21.35619 20.40077 20.04507 19.8597 19.76253
1237648721252188376 228.988660861813 -0.0939535490135158 21.59654 20.74784 20.39047 20.28946 20.2689
1237648721252188377 228.990912267672 -0.0937710032179463 24.72116 22.90253 22.32393 22.41959 22.60939
1237648721252188378 228.994302712546 -0.0975339392179249 25.48434 22.97464 22.53301 22.0921 22.60281
1237648721252188385 228.995372937873 -0.0881126669785066 18.39022 16.14027 15.21645 14.8276 14.60192
1237648721252188386 228.996368339998 -0.0897505808261257 18.9313 17.67426 17.35975 17.24922 17.21165
1237648721252188387 229.000323444373 -0.0872106975807875 20.68126 19.28872 18.6939 18.44112 18.31989
1237648721252188388 228.993604534124 -0.0865417149213477 21.59494 20.12198 19.53932 19.30805 19.20988
1237648721252188389 228.999591406901 -0.0912189952377211 21.47108 20.48559 20.33052 20.30388 20.28284
1237648721252188390 228.996790554396 -0.0931940523367448 21.75584 20.45234 20.14754 20.02203 19.99097
1237648721252188391 228.999331178128 -0.0858202728767509 21.62362 20.64562 20.29688 20.16892 19.99282
1237648721252188393 228.998539415253 -0.0911663976014116 21.80507 20.94891 20.67128 20.50545 20.4537
1237648721252188394 228.994621940915 -0.0893277744333722 23.26307 25.11443 24.80234 21.15971 21.56509
1237648721252188396 228.995816653686 -0.0913119485867353 24.03988 22.69599 22.24241 21.70864 21.65786
1237648721252188415 229.004507206938 -0.144396258683482 23.81656 22.99354 22.05661 21.91096 21.67737
1237648721252188432 229.045201784703 -0.129305137373786 18.68454 17.44162 17.57582 17.70444 17.7864
1237648721252188442 229.034484223717 -0.141654452003761 20.47932 19.11478 18.54452 18.30616 18.20247
1237648721252188444 228.993094951803 -0.103174433023898 20.7263 19.35105 18.77459 18.53037 18.37433
1237648721252188445 229.033267362346 -0.139352858275303 20.41288 19.13912 19.19434 19.26795 19.33127
1237648721252188456 228.996590151981 -0.132108180439649 21.30139 20.18407 19.69682 19.49869 19.34968
1237648721252188461 228.992091210157 -0.105106532293341 21.03965 20.10143 19.78917 19.73372 19.67956
1237648721252188469 228.996832319917 -0.131679777793869 23.11877 20.89256 20.48929 20.61259 20.36501
1237648721252188477 228.993205272828 -0.120124848949604 24.65672 23.56023 21.7627 19.73528 18.48155
1237648721252188494 229.035230505976 -0.146955178831264 21.80573 20.65256 20.32711 20.25864 20.39175
1237648721252188497 229.031813786335 -0.145746800977628 21.68062 20.72184 20.37991 20.32735 20.57805
1237648721252188512 229.029402301344 -0.14667436169659 21.91637 20.94026 20.59972 20.42113 20.55812
1237648721252188560 228.997130329085 -0.137934834674018 20.13187 17.57021 16.256 15.56318 15.13363
1237648721252188563 228.996133420356 -0.134801963856872 20.64422 19.32791 18.76239 18.52559 18.39161
1237648721252188564 228.997788871301 -0.1376467380477 21.5776 20.48506 20.05987 20.41927 21.11917
1237648721252188565 229.000145326361 -0.138258885549454 21.68632 20.62586 20.28736 20.18653 20.19454
1237648721252188566 229.002256029764 -0.143232288092953 21.63129 20.58455 20.31192 20.35185 20.32972
1237648721252188568 229.003025435923 -0.141278916951075 21.92385 20.77668 20.46555 20.32039 20.26595
1237648721252188570 229.001889869423 -0.13521320189677 22.04661 20.90738 20.61104 20.35026 20.43106
1237648721252188571 229.000576824569 -0.142656389583048 21.98047 21.08757 20.78605 20.61203 20.39093
1237648721252188575 229.000860158621 -0.137308793904448 23.06594 21.82476 21.41892 21.18526 21.93446
1237648721252188576 228.995023931439 -0.13421856289205 23.49575 22.11855 21.6438 21.57661 21.69719
1237648721252188579 229.00155264981 -0.134646059229305 23.19217 22.24111 21.77921 21.70129 21.48216
1237648721252188580 229.003700147984 -0.13593186804796 24.23157 22.10852 21.78569 21.46379 21.26999
1237648721252188581 228.998238755443 -0.135988758876253 23.49366 22.43417 21.81053 21.76998 21.90425
1237648721252188582 229.006592427519 -0.139020965518189 24.28671 22.24954 21.94479 21.50643 22.48568
