objid ra dec u g r i z redshift
1237667782830456950 174.436860149558 22.3250257341515 18.1121 16.40287 15.64355 15.25875 14.95734 0.04873157
1237667782830456989 174.377725217075 22.3116491695466 19.26739 18.1552 17.50134 17.14715 16.96233 0.1568734
1237667782830457510 174.468447356407 22.2126575477113 22.25873 21.40634 20.54368 19.74698 19.40624 0.6464348
1237667782830522445 174.493944398835 22.3561845981603 18.36427 17.5167 17.22241 16.99828 16.8834 0.04875781
1237667782830522452 174.520833070247 22.2349705350655 18.81101 17.0252 16.13241 15.74342 15.45274 0.06515191
1237667782830522539 174.518189839998 22.3498190284697 22.21579 19.93612 18.44497 17.84794 17.46277 0.3627881
1237667782830522560 174.551122867693 22.343906809027 22.61721 20.43097 18.64867 18.05378 17.7324 0.3641292
1237667782830522693 174.487709086915 22.2140629381212 25.72598 21.22261 19.40649 18.76884 18.45623 0.3618849
1237667782830522843 174.524431743419 22.3494713548236 22.84789 21.49318 20.72867 19.84965 19.44628 0.7224323
1237667782830522857 174.531544170002 22.3235829314613 24.17064 22.01748 20.1622 19.29463 18.85735 0.4703396
1237667782830523132 174.624060519731 22.1710978141223 24.3093 22.75494 20.98806 19.85841 19.62759 0.6537381
1237667782830523227 174.515857359801 22.3069773813989 22.64019 23.44769 21.50321 20.09205 19.67832 0.6891518
1237667782830588004 174.696708911031 22.3556801123345 18.35863 17.03343 16.34752 15.95984 15.76149 0.06866442
1237667782830588602 174.783868298153 22.2189895414042 22.48376 21.37227 20.82894 20.01044 19.62832 0.5840342
1237667782830653564 174.844865800236 22.3151664506291 19.29672 18.31599 17.82087 17.50564 17.4064 0.1017899
1237667782830654004 174.862850031539 22.2785026822489 25.19065 22.17916 20.68168 19.72216 19.49899 0.5881027
