objid ra dec u g r i z
1237651272953692851 114.528490832583 38.9600390479126 23.39382 22.22568 21.76188 21.64456 21.11906
1237651272953692872 114.520856606644 38.9693618640251 24.93304 22.57106 23.03241 22.59377 21.81914
1237651272953692880 114.540375219292 38.9623323639312 24.60853 22.30829 26.28909 25.42925 21.14175
1237651272953692881 114.545299275631 38.9603492375493 23.76645 21.85698 22.2112 22.83349 21.49653
1237651272953692882 114.539770176016 38.9643373619432 23.57179 22.56742 22.28888 22.53901 21.51618
1237651272953692884 114.512238865 38.9768122618529 20.32657 18.18461 29.25547 16.70454 25.31051
1237651272953692887 114.49976078451 38.9825100248887 23.81181 22.80822 22.84487 22.62225 21.69846
1237651272953692890 114.515788193869 38.9757226616621 20.62712 17.93536 27.35453 16.84359 22.32679
1237651272953692892 114.561522924107 38.9571117847125 24.41915 22.86632 23.41075 24.13621 22.77873
1237651272953692896 114.522702432238 38.977093774517 23.05707 22.24667 21.77246 21.41723 21.23729
1237651272953692913 114.544761499488 38.9716469012904 24.34878 22.2697 23.47884 22.49865 22.13086
1237651272953692923 114.560409741258 38.9692754091984 22.01738 20.30317 19.56929 19.21721 18.90601
1237651272953692930 114.551379956296 38.9770483855555 24.88943 22.70062 21.3692 20.32765 19.85416
1237651272953692932 114.563448236698 38.9728389165762 23.30636 22.4965 22.0873 22.16898 20.98294
1237651272953692946 114.567412827864 38.9764477809917 22.63967 22.48324 21.54265 21.18224 20.99832
1237651272953693270 114.54893068334 38.9594405393447 26.13174 23.7768 22.0968 21.49842 21.79505
