objid ra dec u g r i z redshift
1237665178446398022 211.649716126836 28.6720509859207 22.76695 22.68312 20.77731 19.90161 19.60399 0.4855474
1237665178446398030 211.642362387335 28.6194919964983 25.85869 23.03009 20.61857 19.61592 19.21401 0.5601022
1237665178446398063 211.646684269887 28.5959019743289 21.9271 21.63636 20.2015 19.33265 18.81413 0.4870451
1237665178446398085 211.671604577826 28.6567822964379 23.15092 21.69976 20.01823 19.22669 18.9032 0.4839947
1237665178446398184 211.691949395842 28.5741703658772 26.10484 22.33732 20.61928 19.61443 19.06334 0.5475942
1237665178446463199 211.825401868171 28.6171806763743 20.4153 18.75117 17.93621 17.47275 17.16896 0.1404414
1237665178446463274 211.862833552677 28.6274327739658 24.30276 21.63837 19.65248 19.05371 18.57097 0.3690574
1237665178446463450 211.761134920768 28.6899455427944 23.31947 21.41253 20.00292 19.16946 18.69668 0.4863956
1237665178446463548 211.820778525652 28.7347252266144 24.27321 21.39495 19.73749 18.82539 18.2454 0.4868456
1237665329325408798 211.083943714243 28.9389821707591 25.11427 22.04424 20.34754 19.54445 18.94684 0.4951344
1237665329325473949 211.238564907159 28.9313588608854 22.27287 19.63728 18.17038 17.60935 17.21722 0.2337214
1237665329325474035 211.281445386383 28.9181436107304 24.08148 23.03638 21.1569 20.07514 19.57213 0.5556773
1237665329325474226 211.26720448014 28.9350289609812 26.12368 22.41697 20.47711 19.43492 18.96611 0.5496149
1237665329325474423 211.354340348246 28.9193638526159 23.26628 22.42317 20.30645 19.2163 18.78291 0.5643229
1237665329325539409 211.401145240288 28.9677869529761 20.65701 18.9279 17.70794 17.24368 16.84969 0.1940181
1237665329325539432 211.486475765966 28.9734124162968 18.98409 17.85045 17.36251 17.06884 16.87624 0.07219088
1237665329325539448 211.532391217506 28.8929977873438 18.04206 16.72472 16.04801 15.65622 15.39627 0.08294977
1237665329325539779 211.4810605 29.0201728982125 22.52804 21.26417 19.47256 18.72902 18.1954 0.4478213
1237665329325539782 211.473724537217 28.9829269894689 22.82754 21.53673 20.28406 19.51109 19.28775 0.5638813
1237665329325539835 211.502323037519 28.9735269783823 23.9915 21.72758 19.90324 19.06664 18.53548 0.4463775
1237665329325605038 211.658184200558 28.9386903424497 20.85536 18.55441 17.38936 16.90417 16.54312 0.1629439
1237665329325605072 211.716767010438 28.9436127710107 21.58929 19.0712 17.74768 17.248 16.91215 0.2062065
1237665329325605157 211.643485333906 28.8259090632597 23.97509 21.85298 20.42625 19.6123 19.91347 0.339311
1237665329325605257 211.576131602683 28.8622977169805 23.28406 21.39587 19.59082 18.85895 18.2915 0.4467233
1237665329325605278 211.57254886119 28.8190770037226 22.22843 21.06666 19.67228 18.9272 18.4462 0.4809221
1237665329325670537 211.857281284219 28.837634650436 19.67922 18.34455 17.80036 17.44329 17.23827 0.1162265
1237665429706571956 210.979909289209 28.1254380867759 19.20055 17.27832 16.37068 15.95108 15.65203 0.07267092
1237665429706572009 211.083283773343 28.2008178471869 19.37351 18.0285 17.28502 16.88369 16.6418 0.08436992
1237665429706572373 211.002416778825 28.2456535546703 25.19527 22.46662 20.74469 19.81 19.43071 1.237449
1237665429706572391 211.017385317419 28.281157993504 24.16099 21.99861 20.41441 19.52819 18.96175 0.5193794
1237665429706637411 211.179834762 28.1572049866931 18.71586 17.14985 16.35536 15.95777 15.67562 0.07356658
1237665429706637475 211.133876155674 28.0637159119387 22.13022 20.50041 18.80976 18.26993 17.86291 0.3026925
1237665429706637811 211.185236655693 28.1865206914552 25.346 21.83404 20.38937 19.44036 18.896 0.8418548
1237665429706637855 211.200445039327 28.1788545376913 23.76255 21.39237 19.70963 18.87786 18.58547 0.4815243
1237665429706637981 211.228172812479 28.1052549430906 22.6459 21.65634 20.14859 19.10305 18.7474 0.5449106
1237665429706638001 211.252827160313 28.1703385422169 23.62773 22.21367 21.08077 20.12662 19.94586 0.5465118
1237665429706702938 211.402286452732 28.0363683232407 19.12752 17.78183 17.17915 16.85344 16.70352 0.07517806
1237665429706703022 211.247901377396 28.0316664781606 18.81335 17.84539 17.46366 17.24488 17.13396 0.03522927
1237665429706703176 211.280418518015 28.1433379508529 23.87032 21.2321 19.39268 18.59858 18.24488 0.4522201
1237665429706703189 211.294920728856 28.2032810359025 22.70965 21.84459 20.59603 19.45099 18.98153 0.6419628
1237665429706703192 211.280196970265 28.1404495409971 24.57808 21.92269 20.5355 19.56291 19.12583 0.4548638
1237665429706703310 211.330293250856 28.1622908926889 23.5665 21.43935 19.58106 18.9316 18.55115 0.3918785
1237665429706703599 211.434439036579 28.1350767072901 22.525 21.94735 20.1159 19.26152 18.80526 0.4538064
1237665429706768447 211.455977303074 28.1407412820919 20.85186 18.92952 17.67755 17.1938 16.83408 0.1925089
1237665429706768537 211.519636525612 28.1682407586035 21.74344 19.86878 18.38555 17.78206 17.45259 0.235245
1237665429706768613 211.446316697303 28.1382842752665 23.92714 21.80309 20.43749 19.5881 19.44691 0.4526061
1237665429706768761 211.439540238084 28.0733701987206 22.60267 21.83956 20.64487 19.75698 19.34994 0.5443141
1237665429706768956 211.506067715453 28.0292687327675 22.791 22.04142 20.43881 19.55864 19.15176 0.4787903
1237665429706769016 211.538867120346 28.0589176094245 22.84118 22.35828 20.71299 19.66125 18.98832 0.5527251
1237665429706769336 211.54227100023 28.0994543611584 23.03716 23.15645 21.23033 20.03819 19.77538 0.5433857
1237665429706834179 211.698255504842 28.1044771477086 22.78681 22.03739 20.37006 19.44187 19.14299 0.4493306
1237665429706834521 211.676896077862 28.0832027956594 26.38842 21.14338 19.29814 18.60126 18.23196 0.3856532
1237665430243312117 210.775436779825 28.6592355750754 22.67697 22.26733 20.96505 19.92363 19.55602 0.5394109
1237665430243377254 210.930199058323 28.637415827186 18.7832 17.51309 17.10889 16.87417 16.79677 0.03106676
